citrus fruit,semi-finished bread,margarine,ready soups
berries,whole milk,whipped/sour cream,margarine
frozen meals,misc. beverages,,
whipped/sour cream,,,
beef,root vegetables,bottled beer,chocolate
chicken,pork,other vegetables,whole milk
chicken,pork,hamburger meat,pip fruit
beef,tropical fruit,root vegetables,herbs
packaged fruit/vegetables,pickled vegetables,,
sugar,,,
frankfurter,sausage,beef,root vegetables
berries,frozen vegetables,pet care,instant coffee
bottled water,soda,chewing gum,napkins
sausage,chicken,citrus fruit,berries
whole milk,UHT-milk,domestic eggs,soda
ice cream,rolls/buns,,
frankfurter,citrus fruit,tropical fruit,rolls/buns
root vegetables,whole milk,white bread,brown bread
sausage,rolls/buns,specialty chocolate,
sausage,ham,citrus fruit,tropical fruit
beef,root vegetables,whole milk,cream cheese
fruit/vegetable juice,,,
sugar,hygiene articles,,
berries,whipped/sour cream,,
yogurt,beverages,coffee,
pork,beef,,
bottled beer,shopping bags,,
curd,butter milk,yogurt,sliced cheese
beef,Instant food products,canned beer,
pork,berries,whipped/sour cream,beverages
white bread,,,
grapes,whole milk,processed cheese,rolls/buns
potato products,flower (seeds),,
root vegetables,onions,yogurt,rolls/buns
chicken,hamburger meat,UHT-milk,soda
chicken,other vegetables,salt,
fish,cream cheese,coffee,
canned beer,,,
other vegetables,whole milk,frozen meals,rolls/buns
chicken,pork,whole milk,frozen vegetables
other vegetables,misc. beverages,,
tropical fruit,whole milk,,
whole milk,cake bar,newspapers,
beef,hamburger meat,berries,pastry
sausage,grapes,rolls/buns,soda
whole milk,rolls/buns,chocolate,
rolls/buns,soda,,
citrus fruit,tropical fruit,pip fruit,other vegetables
whole milk,sliced cheese,domestic eggs,artif. sweetener
pastry,soda,bottled beer,
tropical fruit,other vegetables,whole milk,yogurt
sliced cheese,pastry,newspapers,
soda,,,
ham,citrus fruit,whole milk,dessert
salty snack,,,
whole milk,curd,cream cheese,flour
root vegetables,whipped/sour cream,,
soda,canned beer,shopping bags,
curd,roll products,margarine,bottled water
bottled water,soda,fruit/vegetable juice,bottled beer
packaged fruit/vegetables,potted plants,,
tropical fruit,root vegetables,frozen vegetables,ice cream
ham,beef,grapes,yogurt
pork,citrus fruit,UHT-milk,brown bread
beverages,rolls/buns,soda,misc. beverages
sausage,rolls/buns,soda,
sausage,citrus fruit,whole milk,yogurt
root vegetables,whole milk,butter,yogurt
whole milk,cream cheese,,
frankfurter,turkey,root vegetables,other vegetables
soda,shopping bags,,
soda,bottled beer,,
frankfurter,popcorn,,
berries,whole milk,whipped/sour cream,pickled vegetables
canned beer,,,
frankfurter,pork,white bread,canned vegetables
frankfurter,hamburger meat,whole milk,butter
berries,root vegetables,whole milk,beverages
frankfurter,rolls/buns,,
newspapers,,,
frozen fish,newspapers,,
tropical fruit,newspapers,,
beef,grapes,berries,whole milk
rolls/buns,coffee,instant coffee,salty snack
specialty chocolate,potted plants,,
sparkling wine,dish cleaner,,
citrus fruit,napkins,shopping bags,
onions,herbs,bottled beer,
whole milk,pastry,detergent,candles
photo/film,,,
hamburger meat,,,
other vegetables,whole milk,white bread,chewing gum
whole milk,rolls/buns,shopping bags,
pork,tropical fruit,grapes,hard cheese
tropical fruit,grapes,berries,other vegetables
chicken,pork,citrus fruit,other vegetables
other vegetables,chewing gum,,
sausage,bottled water,red/blush wine,
whole milk,whipped/sour cream,baking powder,
rolls/buns,coffee,,
hygiene articles,,,
ice cream,newspapers,,
curd,whipped/sour cream,domestic eggs,flour
whole milk,frozen meals,newspapers,
onions,whole milk,dessert,domestic eggs
finished products,organic sausage,sliced cheese,white bread
salt,dog food,long life bakery product,
tropical fruit,root vegetables,other vegetables,domestic eggs
other vegetables,whole milk,yogurt,
chocolate,,,
ice cream,,,
tropical fruit,oil,cat food,
frankfurter,citrus fruit,whole milk,yogurt
butter,pasta,canned fish,softener
other vegetables,butter milk,frozen fish,salty snack
tropical fruit,pastry,canned beer,chocolate
citrus fruit,root vegetables,packaged fruit/vegetables,yogurt
UHT-milk,salt,soda,specialty chocolate
beef,,,
curd,yogurt,spread cheese,sugar
citrus fruit,other vegetables,whole milk,dessert
yogurt,brown bread,bottled beer,white wine
bottled beer,liquor,red/blush wine,
grapes,,,
pork,other vegetables,soda,
sausage,citrus fruit,berries,other vegetables
frankfurter,chicken,pork,tropical fruit
artif. sweetener,soda,photo/film,
frankfurter,onions,butter,processed cheese
pip fruit,root vegetables,dessert,yogurt
frankfurter,whole milk,coffee,detergent
whole milk,newspapers,,
domestic eggs,hygiene articles,photo/film,flower soil/fertilizer
packaged fruit/vegetables,dessert,mayonnaise,oil
chicken,other vegetables,whipped/sour cream,frozen vegetables
pork,whole milk,curd,yogurt
citrus fruit,other vegetables,whole milk,curd
light bulbs,,,
cream cheese,margarine,tea,
sausage,curd,frozen meals,domestic eggs
citrus fruit,onions,,
other vegetables,whipped/sour cream,roll products,
chicken,tropical fruit,pip fruit,root vegetables
ice cream,,,
pork,beef,ice cream,rolls/buns
pork,tropical fruit,other vegetables,yogurt
onions,domestic eggs,soda,hygiene articles
tropical fruit,pip fruit,grapes,root vegetables
whipped/sour cream,cream cheese,bottled water,canned beer
berries,root vegetables,other vegetables,butter
berries,dessert,whipped/sour cream,white bread
rolls/buns,long life bakery product,,
ice cream,long life bakery product,,
coffee,fruit/vegetable juice,dishes,
whole milk,butter,pasta,misc. beverages
whole milk,,,
citrus fruit,berries,butter milk,yogurt
beef,grapes,nuts/prunes,root vegetables
pork,citrus fruit,grapes,root vegetables
turkey,tropical fruit,pip fruit,root vegetables
margarine,newspapers,,
butter milk,yogurt,,
beef,tropical fruit,onions,other vegetables
bottled water,,,
pip fruit,whole milk,domestic eggs,bottled water
whole milk,rice,,
chocolate,,,
frankfurter,chicken,butter milk,margarine
whole milk,white bread,,
sausage,root vegetables,domestic eggs,dish cleaner
grapes,zwieback,soda,waffles
brown bread,,,
root vegetables,other vegetables,cream cheese,pasta
UHT-milk,bottled water,,
onions,,,
beef,bottled water,misc. beverages,specialty chocolate
pork,whole milk,rolls/buns,bottled beer
canned beer,specialty chocolate,candy,shopping bags
yogurt,margarine,,
yogurt,whipped/sour cream,flour,margarine
pip fruit,curd,dessert,yogurt
meat,chicken,root vegetables,whole milk
coffee,misc. beverages,bottled beer,
bottled water,,,
bottled beer,liquor,,
sausage,whole milk,whipped/sour cream,pasta
shopping bags,,,
pork,herbs,other vegetables,yogurt
frankfurter,other vegetables,specialty cheese,chewing gum
ice cream,,,
root vegetables,other vegetables,spread cheese,margarine
sausage,tropical fruit,grapes,other vegetables
sausage,citrus fruit,pip fruit,root vegetables
root vegetables,,,
canned vegetables,,,
tropical fruit,whole milk,white bread,brown bread
grapes,yogurt,UHT-milk,soft cheese
whole milk,pastry,,
frankfurter,whole milk,yogurt,domestic eggs
dessert,bottled water,soda,
shopping bags,,,
butter,rolls/buns,salt,
frankfurter,ham,chicken,whole milk
pork,ice cream,soda,cake bar
whole milk,rolls/buns,roll products,zwieback
brown bread,,,
frozen fish,canned beer,red/blush wine,
soda,misc. beverages,,
whole milk,frozen vegetables,,
pork,hamburger meat,pip fruit,grapes
whipped/sour cream,,,
frankfurter,pip fruit,root vegetables,curd
grapes,other vegetables,whole milk,butter
sausage,grapes,butter,curd
citrus fruit,white bread,liquor,specialty bar
ham,butter,yogurt,hard cheese
chewing gum,,,
beef,,,
beef,tropical fruit,pip fruit,grapes
other vegetables,whole milk,yogurt,specialty cheese
frankfurter,sausage,ham,other vegetables
canned fish,,,
sausage,other vegetables,whole milk,sliced cheese
bottled water,soda,fruit/vegetable juice,long life bakery product
specialty cheese,,,
bottled water,soda,,
bottled water,soda,chewing gum,
chicken,beef,whole milk,curd
frankfurter,tropical fruit,dessert,pastry
chicken,citrus fruit,root vegetables,other vegetables
chicken,tropical fruit,whole milk,condensed milk
butter,rolls/buns,pastry,bottled water
citrus fruit,root vegetables,dessert,yogurt
whipped/sour cream,beverages,liquor (appetizer),
frankfurter,turkey,citrus fruit,
beef,citrus fruit,other vegetables,whole milk
chicken,other vegetables,white wine,specialty chocolate
sausage,finished products,tropical fruit,pip fruit
citrus fruit,whole milk,butter,dessert
ice cream,coffee,waffles,
specialty chocolate,,,
frankfurter,herbs,yogurt,UHT-milk
pork,,,
UHT-milk,vinegar,waffles,chocolate
UHT-milk,domestic eggs,brown bread,coffee
cookware,,,
citrus fruit,butter,UHT-milk,margarine
sausage,hamburger meat,tropical fruit,onions
frankfurter,root vegetables,other vegetables,domestic eggs
citrus fruit,yogurt,UHT-milk,cream cheese
ham,whole milk,processed cheese,white bread
ham,chicken,citrus fruit,pip fruit
bottled water,canned beer,,
popcorn,candy,,
tropical fruit,pip fruit,other vegetables,cream cheese
frankfurter,sausage,UHT-milk,frozen meals
hamburger meat,citrus fruit,packaged fruit/vegetables,rolls/buns
soda,candy,,
sausage,root vegetables,rolls/buns,bottled water
yogurt,sliced cheese,frozen vegetables,frozen meals
meat,other vegetables,whole milk,yogurt
red/blush wine,,,
UHT-milk,instant coffee,,
brown bread,,,
semi-finished bread,,,
whole milk,soda,misc. beverages,shopping bags
cat food,dish cleaner,shopping bags,
citrus fruit,tropical fruit,pip fruit,grapes
citrus fruit,other vegetables,butter,soda
meat,other vegetables,packaged fruit/vegetables,cream cheese
rolls/buns,,,
root vegetables,whipped/sour cream,salt,fruit/vegetable juice
tropical fruit,other vegetables,whole milk,curd
brown bread,oil,sugar,soda
shopping bags,,,
grapes,brown bread,bottled beer,white wine
ham,tropical fruit,cream cheese,processed cheese
root vegetables,skin care,,
ice cream,misc. beverages,canned beer,napkins
tropical fruit,other vegetables,bottled water,bottled beer
finished products,other vegetables,soda,fruit/vegetable juice
dessert,,,
sparkling wine,,,
other vegetables,yogurt,oil,dental care
misc. beverages,,,
other vegetables,nut snack,,
misc. beverages,,,
dessert,yogurt,UHT-milk,soda
frankfurter,tropical fruit,cream cheese,rolls/buns
sausage,citrus fruit,pip fruit,yogurt
meat,citrus fruit,root vegetables,other vegetables
sausage,yogurt,pastry,margarine
onions,,,
beef,citrus fruit,onions,herbs
pip fruit,other vegetables,butter,yogurt
ham,hamburger meat,onions,other vegetables
yogurt,newspapers,,
citrus fruit,grapes,curd,bottled water
other vegetables,sugar,,
pork,frozen meals,frozen fish,shopping bags
bathroom cleaner,,,
ham,grapes,spread cheese,ice cream
grapes,specialty cheese,pasta,coffee
pastry,,,
citrus fruit,bottled water,red/blush wine,photo/film
photo/film,,,
dessert,white bread,,
citrus fruit,tropical fruit,pip fruit,long life bakery product
soda,,,
chewing gum,,,
root vegetables,sliced cheese,soda,bottled beer
pork,other vegetables,,
turkey,whole milk,UHT-milk,fruit/vegetable juice
tropical fruit,other vegetables,soda,candy
sausage,other vegetables,pasta,oil
sausage,meat,other vegetables,brown bread
pork,tropical fruit,other vegetables,dessert
sausage,citrus fruit,pip fruit,mayonnaise
grapes,chocolate,light bulbs,
grapes,pastry,salty snack,light bulbs
other vegetables,yogurt,processed cheese,ketchup
potted plants,,,
bottled water,potted plants,,
prosecco,hygiene articles,potted plants,
UHT-milk,soda,dish cleaner,napkins
bottled water,soda,chewing gum,specialty chocolate
rolls/buns,canned fish,canned beer,
specialty chocolate,,,
beef,other vegetables,butter milk,yogurt
tropical fruit,pasta,bottled water,
beef,root vegetables,other vegetables,butter
rolls/buns,white wine,,
berries,root vegetables,whipped/sour cream,roll products
sausage,hamburger meat,whole milk,rolls/buns
chicken,pork,beef,whole milk
sausage,citrus fruit,whole milk,cream cheese
shopping bags,,,
canned beer,,,
soda,canned beer,,
yogurt,UHT-milk,rolls/buns,
rolls/buns,red/blush wine,newspapers,
rolls/buns,coffee,,
whole milk,brown bread,,
citrus fruit,root vegetables,other vegetables,whole milk
citrus fruit,tropical fruit,grapes,whole milk
brown bread,chocolate,,
tropical fruit,other vegetables,whipped/sour cream,UHT-milk
frankfurter,tropical fruit,butter,whipped/sour cream
coffee,,,
ham,rolls/buns,bottled beer,chewing gum
other vegetables,curd,yogurt,pickled vegetables
sausage,whole milk,curd,butter milk
pork,whole milk,margarine,soda
citrus fruit,yogurt,whipped/sour cream,soda
tropical fruit,whole milk,domestic eggs,pastry
other vegetables,yogurt,cream cheese,
pork,whole milk,sugar,soda
chicken,pork,pip fruit,other vegetables
root vegetables,whole milk,yogurt,rolls/buns
citrus fruit,cake bar,baby cosmetics,shopping bags
fruit/vegetable juice,,,
beef,tropical fruit,whole milk,ice cream
frankfurter,sausage,liver loaf,ham
frankfurter,pip fruit,other vegetables,yogurt
beef,hamburger meat,other vegetables,rolls/buns
ham,pork,hamburger meat,pip fruit
shopping bags,,,
pork,root vegetables,other vegetables,specialty fat
condensed milk,bottled water,misc. beverages,bottled beer
chicken,bottled beer,red/blush wine,newspapers
sausage,meat,butter,domestic eggs
bottled beer,potted plants,,
chicken,pork,grapes,other vegetables
finished products,other vegetables,whole milk,whipped/sour cream
pork,beef,citrus fruit,berries
root vegetables,whole milk,yogurt,frozen potato products
domestic eggs,seasonal products,shopping bags,
domestic eggs,specialty bar,seasonal products,shopping bags
bottled water,soda,,
cling film/bags,,,
other vegetables,rolls/buns,bottled water,fruit/vegetable juice
whole milk,,,
sausage,meat,pork,whole milk
sausage,mayonnaise,rolls/buns,canned beer
tropical fruit,sliced cheese,domestic eggs,zwieback
frankfurter,beef,tropical fruit,pip fruit
frozen potato products,potted plants,,
frankfurter,sausage,packaged fruit/vegetables,soda
frankfurter,other vegetables,zwieback,
chicken,tropical fruit,pip fruit,root vegetables
tropical fruit,pip fruit,other vegetables,whole milk
bottled beer,,,
citrus fruit,grapes,rolls/buns,pastry
hamburger meat,pip fruit,whole milk,curd
chicken,berries,mayonnaise,frozen vegetables
pork,,,
rolls/buns,,,
bottled water,,,
sausage,tropical fruit,whole milk,yogurt
frozen potato products,bottled water,soda,
frankfurter,whole milk,whipped/sour cream,curd cheese
sausage,root vegetables,other vegetables,whole milk
tropical fruit,dessert,sweet spreads,fruit/vegetable juice
bottled beer,,,
bottled beer,,,
rolls/buns,brown bread,,
citrus fruit,tropical fruit,whole milk,coffee
yogurt,softener,,
turkey,pork,beef,hamburger meat
soda,softener,,
canned beer,,,
canned beer,,,
sausage,other vegetables,whole milk,
pork,root vegetables,whole milk,curd
Instant food products,,,
frankfurter,sausage,tropical fruit,whole milk
oil,dental care,newspapers,
chicken,hamburger meat,other vegetables,rolls/buns
beef,domestic eggs,rolls/buns,flour
dessert,UHT-milk,bottled water,soda
pork,citrus fruit,other vegetables,domestic eggs
curd,whipped/sour cream,flour,baking powder
chicken,red/blush wine,,
whipped/sour cream,,,
frankfurter,ham,root vegetables,onions
frankfurter,root vegetables,rolls/buns,pastry
liver loaf,root vegetables,pet care,waffles
pork,root vegetables,onions,other vegetables
frankfurter,liver loaf,turkey,UHT-milk
pork,citrus fruit,root vegetables,other vegetables
pork,tropical fruit,root vegetables,onions
soda,,,
root vegetables,rolls/buns,margarine,soda
whipped/sour cream,beverages,fruit/vegetable juice,chocolate
chocolate,,,
whole milk,frozen vegetables,specialty chocolate,
pork,beef,whole milk,curd
coffee,shopping bags,,
rolls/buns,waffles,,
citrus fruit,other vegetables,whole milk,yogurt
citrus fruit,yogurt,brown bread,pasta
soda,chocolate,specialty chocolate,newspapers
cream cheese,rolls/buns,,
soda,,,
chicken,whipped/sour cream,coffee,shopping bags
frozen fish,,,
sausage,meat,chicken,root vegetables
beef,berries,other vegetables,white bread
ham,whole milk,hard cheese,frozen meals
chicken,pork,root vegetables,onions
herbs,other vegetables,whole milk,butter
grapes,root vegetables,,
tropical fruit,pip fruit,whole milk,chewing gum
frankfurter,meat,tropical fruit,berries
onions,other vegetables,rolls/buns,salt
sausage,organic sausage,citrus fruit,berries
citrus fruit,other vegetables,soft cheese,rolls/buns
hamburger meat,pastry,soda,canned beer
